Category,Descript,Resolution,Latitude,Longitude,Time,type
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.77774695,-122.4350282,1900-01-01 18:40:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.77432673,-122.4223863,1900-01-01 18:30:00,1.0
FRAUD,"CREDIT CARD, THEFT BY USE OF",NONE,37.78509432,-122.4078454,1900-01-01 18:25:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.80843502,-122.4107742,1900-01-01 18:15:00,1.0
OTHER OFFENSES,CONSPIRACY,"ARREST, BOOKED",37.80556003,-122.4252211,1900-01-01 18:00:00,1.0
STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING","ARREST, BOOKED",37.80556003,-122.4252211,1900-01-01 18:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.79122552,-122.4041954,1900-01-01 18:00:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.77638271,-122.3941026,1900-01-01 18:00:00,1.0
OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,"ARREST, BOOKED",37.80556003,-122.4252211,1900-01-01 18:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.79368191,-122.4179404,1900-01-01 18:00:00,1.0
BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)","ARREST, BOOKED",37.80556003,-122.4252211,1900-01-01 18:00:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.80407524,-122.4133591,1900-01-01 17:57:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.78526863,-122.40307,1900-01-01 17:55:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",PSYCHOPATHIC CASE,37.73240671,-122.443193,1900-01-01 17:48:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.73240671,-122.443193,1900-01-01 17:48:00,1.0
NON-CRIMINAL,"AIDED CASE, DOG BITE",NONE,37.79809986,-122.4087837,1900-01-01 17:47:00,1.0
ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,"ARREST, BOOKED",37.77542071,-122.4034048,1900-01-01 17:31:00,1.0
NON-CRIMINAL,CASE CLOSURE,COMPLAINANT REFUSES TO PROSECUTE,37.71534084,-122.4591197,1900-01-01 17:30:00,1.0
VEHICLE THEFT,STOLEN TRUCK,NONE,37.73378307,-122.4182794,1900-01-01 17:30:00,1.0
OTHER OFFENSES,RESISTING ARREST,"ARREST, BOOKED",37.76812655,-122.4233319,1900-01-01 17:30:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.7875673,-122.4065923,1900-01-01 17:30:00,1.0
OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",COMPLAINANT REFUSES TO PROSECUTE,37.71534084,-122.4591197,1900-01-01 17:30:00,1.0
SEX OFFENSES FORCIBLE,SEXUAL BATTERY,"ARREST, BOOKED",37.76812655,-122.4233319,1900-01-01 17:30:00,1.0
ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER,"ARREST, BOOKED",37.76812655,-122.4233319,1900-01-01 17:30:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.77159621,-122.4225263,1900-01-01 17:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76667376,-122.4198279,1900-01-01 17:30:00,1.0
VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,NONE,37.73378307,-122.4182794,1900-01-01 17:30:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,NONE,37.79671489,-122.3981877,1900-01-01 17:27:00,1.0
MISSING PERSON,FOUND PERSON,"ARREST, BOOKED",37.73194024,-122.3800932,1900-01-01 17:15:00,1.0
RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,"ARREST, BOOKED",37.73194024,-122.3800932,1900-01-01 17:15:00,1.0
STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING","ARREST, BOOKED",37.73194024,-122.3800932,1900-01-01 17:15:00,1.0
LARCENY/THEFT,GRAND THEFT FROM PERSON,NONE,37.79522257,-122.4004394,1900-01-01 17:10:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77240379,-122.4542524,1900-01-01 17:00:00,1.0
MISSING PERSON,MISSING ADULT,LOCATED,37.72071017,-122.4307652,1900-01-01 17:00:00,1.0
MISSING PERSON,FOUND PERSON,LOCATED,37.72071017,-122.4307652,1900-01-01 17:00:00,1.0
LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,NONE,37.78982977,-122.4188447,1900-01-01 17:00:00,1.0
WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,"ARREST, BOOKED",37.78801163,-122.421861,1900-01-01 16:55:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.79087274,-122.4258049,1900-01-01 16:45:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77562497,-122.4328328,1900-01-01 16:41:00,1.0
ASSAULT,BATTERY OF A POLICE OFFICER,"ARREST, CITED",37.71310723,-122.3878337,1900-01-01 16:40:00,1.0
OTHER OFFENSES,RESISTING ARREST,"ARREST, CITED",37.71310723,-122.3878337,1900-01-01 16:40:00,1.0
DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,"ARREST, CITED",37.71310723,-122.3878337,1900-01-01 16:40:00,1.0
ASSAULT,BATTERY,NONE,37.77542071,-122.4034048,1900-01-01 16:30:00,1.0
LARCENY/THEFT,GRAND THEFT PICKPOCKET,NONE,37.80843502,-122.4107742,1900-01-01 16:30:00,1.0
VEHICLE THEFT,STOLEN TRUCK,NONE,37.77709027,-122.4213327,1900-01-01 16:30:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",NONE,37.71310723,-122.3878337,1900-01-01 16:30:00,1.0
LARCENY/THEFT,PETTY THEFT SHOPLIFTING,NONE,37.79719431,-122.4068178,1900-01-01 16:15:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.71310723,-122.3878337,1900-01-01 16:15:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.7899181,-122.4069776,1900-01-01 16:10:00,1.0
OTHER OFFENSES,RESISTING ARREST,"ARREST, BOOKED",37.71310723,-122.3878337,1900-01-01 16:05:00,1.0
TRESPASS,TRESPASSING,"ARREST, BOOKED",37.71310723,-122.3878337,1900-01-01 16:05:00,1.0
OTHER OFFENSES,PAROLE VIOLATION,"ARREST, BOOKED",37.71310723,-122.3878337,1900-01-01 16:05:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.77480785,-122.4009838,1900-01-01 16:02:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.77542071,-122.4034048,1900-01-01 16:00:00,1.0
ASSAULT,BATTERY,NONE,37.78084263,-122.3953404,1900-01-01 16:00:00,1.0
NON-CRIMINAL,CASE CLOSURE,NONE,37.78084263,-122.3953404,1900-01-01 16:00:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.78418935,-122.4076335,1900-01-01 16:00:00,1.0
NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,NONE,37.78583606,-122.4464459,1900-01-01 16:00:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.76584264,-122.4065537,1900-01-01 16:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.72406763,-122.3899662,1900-01-01 15:58:00,1.0
ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,"ARREST, BOOKED",37.76323239,-122.4194244,1900-01-01 15:49:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.76777048,-122.4066676,1900-01-01 15:45:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.78338624,-122.4098537,1900-01-01 15:40:00,1.0
ASSAULT,THREATS AGAINST LIFE,"ARREST, BOOKED",37.78338624,-122.4098537,1900-01-01 15:40:00,1.0
ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP","ARREST, BOOKED",37.78338624,-122.4098537,1900-01-01 15:40:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.80477157,-122.4025648,1900-01-01 15:30:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.78545749,-122.400916,1900-01-01 15:30:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,UNFOUNDED,37.78687648,-122.4191044,1900-01-01 15:21:00,1.0
ASSAULT,BATTERY,"ARREST, CITED",37.71310723,-122.3878337,1900-01-01 15:15:00,1.0
LARCENY/THEFT,GRAND THEFT AUTO STRIP,NONE,37.78631341,-122.4726279,1900-01-01 15:00:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.73499912,-122.4310006,1900-01-01 15:00:00,1.0
VEHICLE THEFT,STOLEN TRUCK,NONE,37.73534048,-122.4236688,1900-01-01 15:00:00,1.0
OTHER OFFENSES,FALSE PERSONATION,NONE,37.76467558,-122.472924,1900-01-01 15:00:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,"ARREST, BOOKED",37.78317202,-122.4796511,1900-01-01 15:00:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.76274366,-122.4217477,1900-01-01 15:00:00,1.0
ASSAULT,BATTERY,"ARREST, CITED",37.77913875,-122.4166077,1900-01-01 15:00:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,NONE,37.78631341,-122.4726279,1900-01-01 15:00:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.74043974,-122.421243,1900-01-01 15:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.71743376,-122.4021208,1900-01-01 15:00:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.77542071,-122.4034048,1900-01-01 15:00:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,UNFOUNDED,37.78107137,-122.465905,1900-01-01 15:00:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.78789036,-122.4010452,1900-01-01 15:00:00,1.0
ASSAULT,BATTERY,"ARREST, BOOKED",37.71310723,-122.3878337,1900-01-01 14:55:00,1.0
OTHER OFFENSES,RESISTING ARREST,"ARREST, BOOKED",37.71310723,-122.3878337,1900-01-01 14:55:00,1.0
DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,"ARREST, BOOKED",37.71310723,-122.3878337,1900-01-01 14:55:00,1.0
OTHER OFFENSES,FALSE PERSONATION,NONE,37.75651669,-122.4435424,1900-01-01 14:30:00,1.0
ASSAULT,INFLICT INJURY ON COHABITEE,"ARREST, BOOKED",37.71225618,-122.417108,1900-01-01 14:30:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.8007457,-122.4438745,1900-01-01 14:30:00,1.0
LARCENY/THEFT,PETTY THEFT SHOPLIFTING,"ARREST, BOOKED",37.72385901,-122.4556159,1900-01-01 14:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.78834012,-122.4075911,1900-01-01 14:30:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.76505012,-122.4196718,1900-01-01 14:30:00,1.0
FRAUD,FRAUDULENT CREDIT APPLICATION,NONE,37.75651669,-122.4435424,1900-01-01 14:30:00,1.0
ASSAULT,BATTERY WITH SERIOUS INJURIES,"ARREST, BOOKED",37.72385901,-122.4556159,1900-01-01 14:30:00,1.0
FORGERY/COUNTERFEITING,"COUNTERFEITING, POSSESSION COINS OR NOTES","ARREST, BOOKED",37.71225618,-122.417108,1900-01-01 14:30:00,1.0
ASSAULT,CHILD ABUSE (PHYSICAL),"ARREST, BOOKED",37.71225618,-122.417108,1900-01-01 14:30:00,1.0
NON-CRIMINAL,AIDED CASE,NONE,37.77542071,-122.4034048,1900-01-01 14:20:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.71310723,-122.3878337,1900-01-01 14:20:00,1.0
DRUG/NARCOTIC,POSSESSION OF MARIJUANA,"ARREST, CITED",37.71310723,-122.3878337,1900-01-01 14:20:00,1.0
DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,"ARREST, BOOKED",37.71310723,-122.3878337,1900-01-01 14:20:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,"ARREST, BOOKED",37.80735025,-122.4189303,1900-01-01 14:05:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78351007,-122.4053955,1900-01-01 14:05:00,1.0
BURGLARY,"BURGLARY, UNLAWFUL ENTRY","ARREST, BOOKED",37.80735025,-122.4189303,1900-01-01 14:05:00,1.0
ROBBERY,ATTEMPTED ROBBERY WITH A GUN,"ARREST, BOOKED",37.75096788,-122.4128386,1900-01-01 14:00:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.79850835,-122.4097917,1900-01-01 14:00:00,1.0
BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",NONE,37.76753256,-122.4106001,1900-01-01 14:00:00,1.0
ASSAULT,BATTERY,"ARREST, BOOKED",37.75096788,-122.4128386,1900-01-01 14:00:00,1.0
NON-CRIMINAL,FOUND PROPERTY,EXCEPTIONAL CLEARANCE,37.71310723,-122.3878337,1900-01-01 14:00:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.78491247,-122.4086486,1900-01-01 14:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76571844,-122.4095299,1900-01-01 14:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78090397,-122.4119795,1900-01-01 14:00:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.77542071,-122.4034048,1900-01-01 14:00:00,1.0
NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",NONE,37.78604322,-122.4105093,1900-01-01 13:52:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77898035,-122.3972512,1900-01-01 13:45:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76990994,-122.4103936,1900-01-01 13:45:00,1.0
NON-CRIMINAL,AIDED CASE,NONE,37.75235684,-122.4062077,1900-01-01 13:40:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.77542071,-122.4034048,1900-01-01 13:30:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.77254054,-122.4662047,1900-01-01 13:30:00,1.0
VEHICLE THEFT,STOLEN TRUCK,NONE,37.77507333,-122.5112938,1900-01-01 13:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76342923,-122.4195157,1900-01-01 13:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76116373,-122.4091626,1900-01-01 13:30:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.77542071,-122.4034048,1900-01-01 13:30:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.77542071,-122.4034048,1900-01-01 13:30:00,1.0
ASSAULT,BATTERY,"ARREST, CITED",37.71310723,-122.3878337,1900-01-01 13:20:00,1.0
DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,"ARREST, CITED",37.73470485,-122.4715692,1900-01-01 13:17:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.71310723,-122.3878337,1900-01-01 13:15:00,1.0
DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,NONE,37.71310723,-122.3878337,1900-01-01 13:15:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77879588,-122.4225365,1900-01-01 13:00:00,1.0
ROBBERY,ROBBERY OF A RESIDENCE WITH BODILY FORCE,NONE,37.80525829,-122.4160696,1900-01-01 13:00:00,1.0
LARCENY/THEFT,PETTY THEFT WITH PRIOR,"ARREST, BOOKED",37.78673422,-122.4058954,1900-01-01 13:00:00,1.0
BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY","ARREST, BOOKED",37.78673422,-122.4058954,1900-01-01 13:00:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.71676049,-122.4532386,1900-01-01 13:00:00,1.0
ASSAULT,BATTERY,"ARREST, CITED",37.75079808,-122.4690141,1900-01-01 12:40:00,1.0
OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,"ARREST, BOOKED",37.70909501,-122.392689,1900-01-01 12:30:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.77542071,-122.4034048,1900-01-01 12:30:00,1.0
OTHER OFFENSES,RESISTING ARREST,"ARREST, BOOKED",37.70909501,-122.392689,1900-01-01 12:30:00,1.0
ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),"ARREST, BOOKED",37.78435334,-122.4329146,1900-01-01 12:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78408887,-122.401561,1900-01-01 12:30:00,1.0
ROBBERY,"ROBBERY,  ATM, FORCE, ATT.","ARREST, BOOKED",37.78435334,-122.4329146,1900-01-01 12:30:00,1.0
OTHER OFFENSES,TRAFFIC VIOLATION ARREST,JUVENILE CITED,37.78234652,-122.4138932,1900-01-01 12:24:00,1.0
OTHER OFFENSES,PROBATION VIOLATION,"ARREST, BOOKED",37.79231587,-122.4108456,1900-01-01 12:08:00,1.0
FRAUD,IMPERSONATING A POLICE OFFICER,"ARREST, BOOKED",37.79231587,-122.4108456,1900-01-01 12:08:00,1.0
ASSAULT,THREAT TO STATE OFFICIAL OR JUDGE,"ARREST, BOOKED",37.79231587,-122.4108456,1900-01-01 12:08:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.78408887,-122.401561,1900-01-01 12:05:00,1.0
BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",NONE,37.78818699,-122.4036043,1900-01-01 12:03:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.77542071,-122.4034048,1900-01-01 12:00:00,1.0
OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,NONE,37.77672397,-122.4953104,1900-01-01 12:00:00,1.0
ASSAULT,BATTERY,NONE,37.75517754,-122.4094363,1900-01-01 12:00:00,1.0
ASSAULT,CHILD ABUSE (PHYSICAL),NONE,37.7812246,-122.4805881,1900-01-01 12:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM PERSON,NONE,37.77548582,-122.4226962,1900-01-01 11:58:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.76745403,-122.4199709,1900-01-01 11:45:00,1.0
ASSAULT,BATTERY,NONE,37.76745403,-122.4199709,1900-01-01 11:45:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.77264988,-122.4150026,1900-01-01 11:42:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.77749368,-122.4162938,1900-01-01 11:39:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.76132266,-122.4373137,1900-01-01 11:30:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.7857603,-122.4095237,1900-01-01 11:30:00,1.0
ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,NONE,37.77749368,-122.4162938,1900-01-01 11:19:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.72160002,-122.3907458,1900-01-01 11:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.7256602,-122.4060728,1900-01-01 11:00:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.77386178,-122.413046,1900-01-01 11:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.7089054,-122.4568442,1900-01-01 11:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.7256602,-122.4060728,1900-01-01 11:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.76815301,-122.4543301,1900-01-01 11:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",NONE,37.78399168,-122.4080683,1900-01-01 10:53:00,1.0
LARCENY/THEFT,GRAND THEFT PICKPOCKET,NONE,37.78142922,-122.4323297,1900-01-01 10:45:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76814038,-122.4222016,1900-01-01 10:41:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.8096707,-122.3655654,1900-01-01 10:30:00,1.0
NON-CRIMINAL,"AIDED CASE, DOG BITE",NONE,37.77216798,-122.4095309,1900-01-01 10:30:00,1.0
MISSING PERSON,MISSING JUVENILE,LOCATED,37.71403509,-122.4541544,1900-01-01 10:30:00,1.0
MISSING PERSON,FOUND PERSON,LOCATED,37.71403509,-122.4541544,1900-01-01 10:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77542071,-122.4034048,1900-01-01 10:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77713895,-122.5124261,1900-01-01 10:15:00,1.0
OTHER OFFENSES,INDECENT EXPOSURE (JUVENILE VICTIM),NONE,37.73610674,-122.3946637,1900-01-01 10:15:00,1.0
FRAUD,FRAUDULENT CREDIT APPLICATION,NONE,37.76136918,-122.4628366,1900-01-01 10:00:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,NONE,37.78959528,-122.4170443,1900-01-01 10:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78255435,-122.3973888,1900-01-01 10:00:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,NONE,37.75252762,-122.4146345,1900-01-01 10:00:00,1.0
FRAUD,"CREDIT CARD, THEFT BY USE OF",NONE,37.76136918,-122.4628366,1900-01-01 10:00:00,1.0
SEX OFFENSES FORCIBLE,SEXUAL BATTERY,NONE,37.78959528,-122.4170443,1900-01-01 10:00:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.77089689,-122.4203035,1900-01-01 09:59:00,1.0
VANDALISM,VANDALISM OR GRAFFITI ON OR WITHIN 100 FT OF HIGHWAY,NONE,37.77309948,-122.4155645,1900-01-01 09:56:00,1.0
OTHER OFFENSES,PEDDLING WITHOUT A LICENSE,"ARREST, BOOKED",37.77542071,-122.4034048,1900-01-01 09:55:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.77542071,-122.4034048,1900-01-01 09:55:00,1.0
DRUG/NARCOTIC,TRANSPORTATION OF METHADONE,"ARREST, BOOKED",37.73774029,-122.3974245,1900-01-01 09:53:00,1.0
DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,"ARREST, BOOKED",37.73774029,-122.3974245,1900-01-01 09:53:00,1.0
OTHER OFFENSES,TRAFFIC VIOLATION ARREST,"ARREST, BOOKED",37.73774029,-122.3974245,1900-01-01 09:53:00,1.0
DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,"ARREST, BOOKED",37.73774029,-122.3974245,1900-01-01 09:53:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.78175113,-122.4110714,1900-01-01 09:40:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.78009053,-122.3943045,1900-01-01 09:30:00,1.0
LARCENY/THEFT,GRAND THEFT PICKPOCKET,NONE,37.78321741,-122.4595718,1900-01-01 09:20:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.80741901,-122.4072787,1900-01-01 09:15:00,1.0
NON-CRIMINAL,"AIDED CASE, INJURED PERSON",NONE,37.78719796,-122.4090552,1900-01-01 09:14:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","ARREST, BOOKED",37.77542071,-122.4034048,1900-01-01 09:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.77266418,-122.4183383,1900-01-01 09:00:00,1.0
ASSAULT,THREATENING PHONE CALL(S),EXCEPTIONAL CLEARANCE,37.77455616,-122.4207455,1900-01-01 09:00:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.78782711,-122.4083843,1900-01-01 09:00:00,1.0
DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,"ARREST, BOOKED",37.78782711,-122.4083843,1900-01-01 09:00:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.79573711,-122.4234131,1900-01-01 09:00:00,1.0
TRESPASS,TRESPASSING,"ARREST, BOOKED",37.78782711,-122.4083843,1900-01-01 09:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.785962,-122.496761,1900-01-01 09:00:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.77542071,-122.4034048,1900-01-01 09:00:00,1.0
OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,NONE,37.79503257,-122.4077931,1900-01-01 09:00:00,1.0
NON-CRIMINAL,"AIDED CASE, DOG BITE",NONE,37.76255346,-122.3960481,1900-01-01 08:50:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.78764305,-122.4034341,1900-01-01 08:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78378482,-122.3989327,1900-01-01 08:30:00,1.0
LARCENY/THEFT,PETTY THEFT SHOPLIFTING,"ARREST, CITED",37.75461724,-122.4187383,1900-01-01 08:04:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.73401522,-122.3909717,1900-01-01 08:02:00,1.0
OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,"ARREST, BOOKED",37.73401522,-122.3909717,1900-01-01 08:02:00,1.0
OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",NONE,37.71978918,-122.391003,1900-01-01 08:00:00,1.0
FRAUD,"CREDIT CARD, THEFT BY USE OF",NONE,37.71978918,-122.391003,1900-01-01 08:00:00,1.0
OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,NONE,37.75712332,-122.4291264,1900-01-01 08:00:00,1.0
